Projects Count,interaction_AI_Score_(0-100)_feat_years_experience_extracted,interaction_AI_Score_(Uniform_0-100)_Experience_(Years),interaction_Experience_(Years)_Projects_Count,AI Score (0-100),interaction_AI_Score_(Uniform_0-100)_Projects_Count,interaction_Experience_(Years)_feat_years_experience_extracted,feat_num_skills_matched_cubed,feat_years_experience_extracted_sqrt,feat_years_experience_extracted,interaction_AI_Score_(0-100)_Experience_(Years),AI Score (Uniform 0-100),ratio_salary_to_experience,interaction_AI_Score_(Uniform_0-100)_feat_years_experience_extracted,Experience (Years),ratio_experience_to_skills,interaction_AI_Score_(Uniform_0-100)_AI_Score_(0-100),feat_years_experience_extracted_squared,interaction_AI_Score_(0-100)_Projects_Count,interaction_Projects_Count_feat_years_experience_extracted,feat_salary_extracted_squared,feat_salary_extracted_cubed,feat_salary_extracted,feat_years_experience_extracted_cubed,Resume_ID,target_binary
0.11092790103359798,0,0.0,0,-1.2382448693500792,106.6300675675676,0,0,1.0,-1.0484432443874665,0,-1.430665770948942,57679.0,0.0,-1.2321626044804825,0.0,959.6706081081084,0,225,0,3326867041.0,191890364057839.0,-1.6047905538973801,0,-0.7985697203863203,0
-0.8331195914448052,0,813.3445945945948,18,1.4842876293565521,180.74324324324328,0,64,1.0,-1.0484432443874665,900,1.3627437831619602,91919.0,0.0,2.2763097298825152,0.0,9037.162162162163,0,200,0,8449102561.0,776633058304559.0,0.09688084322379628,0,0.3237981702063936,1
-1.4624845864304072,240,504.8986486486486,0,0.49427581164504975,0.0,21,0,2.0,-0.055643635875312486,560,0.6246685982225648,23735.25,216.3851351351351,1.4966492111351826,3.0,5770.27027027027,9,0,0,9013793481.0,855778566879621.0,0.24706924749074125,27,-1.2580390755977127,1
-1.4624845864304072,400,504.8986486486486,0,0.49427581164504975,0.0,35,0,2.449489742783178,0.6062227697994569,560,0.6246685982225648,11874.833333333334,360.6418918918919,1.4966492111351826,5.0,5770.27027027027,25,0,0,5076420001.0,361689848651249.0,-0.9303839867556055,125,0.053728396532521844,0
-0.20375459645920307,0,632.6013513513515,28,1.4842876293565521,361.48648648648657,0,1,1.0,-1.0484432443874665,700,1.3627437831619602,89115.0,0.0,1.4966492111351826,0.0,9037.162162162163,0,400,0,7941483225.0,707705277595875.0,-0.04247332142362717,0,-0.21634137714134996,1
1.3696578910048023,0,239.0625,27,1.2367846749286764,717.1875,0,0,1.0,-1.0484432443874665,285,0.9304914179081012,78120.0,0.0,-0.06267182635948325,0.0,7570.3125,0,855,0,6102734400.0,476745611328000.0,-0.5889066453531638,0,0.25715757670245126,1
-1.4624845864304072,180,183.4459459459459,0,-0.4957360060664525,0.0,12,0,2.0,-0.055643635875312486,240,-0.43802298750035945,34654.25,137.58445945945942,0.3271584330141832,3.0,2751.6891891891887,9,0,0,19214672689.0,2663480284131113.0,2.417694245757812,27,-0.5460369450029596,0
-0.5184370939520041,490,177.99831081081084,9,-0.0007300972107013949,177.99831081081084,21,0,2.8284271247461903,1.2680891754742263,210,0.10699086434146231,8454.625,415.32939189189193,-0.06267182635948325,7.0,4153.293918918919,49,210,21,4574763769.0,309423297043853.0,-1.1098944156808885,343,0.3273055698644959,1
0.7402928960192001,900,813.3445945945948,63,1.4842876293565521,632.6013513513515,81,0,3.1622776601683795,1.9299555811489957,900,1.3627437831619602,9115.9,813.3445945945948,2.2763097298825152,9.0,9037.162162162163,81,700,63,8309963281.0,757527942732679.0,0.059110099596106615,729,1.5338510522516633,0
1.6843403884976034,0,903.7162162162165,100,1.4842876293565521,903.7162162162165,0,8,1.0,-1.0484432443874665,1000,1.3627437831619602,84541.0,0.0,2.6661399892561817,0.0,9037.162162162163,0,1000,0,7147180681.0,604229801952421.0,-0.2697935600460647,0,1.7478024313958995,1
-0.5184370939520041,380,398.4375,15,1.2367846749286764,239.0625,20,0,2.23606797749979,0.27528956696207224,475,0.9304914179081012,17903.4,318.75,0.7169886923878496,4.0,7570.3125,16,285,12,8013293289.0,717325975351413.0,-0.022494585978454478,64,0.39043876371033603,0
0.11092790103359798,0,813.3445945945948,45,1.4842876293565521,451.85810810810824,0,64,1.0,-1.0484432443874665,900,1.3627437831619602,90880.0,0.0,2.2763097298825152,0.0,9037.162162162163,0,500,0,8259174400.0,750593769472000.0,0.045244260816994224,0,-0.4969333497895284,1
1.3696578910048023,520,52.78716216216216,9,-0.24823305163857698,475.0844594594595,8,0,3.0,1.599022378311611,65,-0.15782777840299644,11430.222222222223,422.2972972972973,-0.8423323451068161,8.0,3431.1655405405404,64,585,72,10582648384.0,1088658204558848.0,0.6412268365844344,512,0.5167051514020163,0
-1.1478020889376062,0,432.7702702702702,6,0.49427581164504975,72.12837837837837,0,1,1.0,-1.0484432443874665,480,0.6246685982225648,82183.0,0.0,1.1068189517615161,0.0,5770.27027027027,0,80,0,6754045489.0,555067720422487.0,-0.38698226198565977,0,1.712728434814877,1
-1.1478020889376062,0,42.65202702702704,2,-1.2382448693500792,21.32601351351352,0,64,1.0,-1.0484432443874665,90,-1.430665770948942,80230.0,0.0,-0.45250208573314965,0.0,959.6706081081084,0,45,0,6436852900.0,516428708167000.0,-0.4840431334394465,0,1.3479588703722452,0
-0.8331195914448052,0,0.0,0,-1.980753732633706,11.402027027027026,0,0,1.0,-1.0484432443874665,0,-2.062813498790553,60677.0,0.0,-1.2321626044804825,0.0,171.0304054054054,0,60,0,3681698329.0,223394409508733.0,-1.4557949099555203,0,0.5728235459316521,0
1.3696578910048023,0,271.1148648648649,27,1.4842876293565521,813.3445945945948,0,1,1.0,-1.0484432443874665,300,1.3627437831619602,71685.0,0.0,-0.06267182635948325,0.0,9037.162162162163,0,900,0,5138739225.0,368370521344125.0,-0.9087155075165625,0,1.7442950317377972,1
-0.20375459645920307,300,91.72297297297295,8,-0.4957360060664525,183.4459459459459,10,0,2.449489742783178,0.6062227697994569,120,-0.43802298750035945,15547.5,229.3074324324324,-0.45250208573314965,5.0,2751.6891891891887,25,240,20,8702091225.0,811774579924125.0,0.1647687850598806,125,-0.4688741525247106,1
1.6843403884976034,560,72.12837837837837,10,0.49427581164504975,721.2837837837837,7,0,2.8284271247461903,1.2680891754742263,80,0.6246685982225648,13220.375,504.8986486486486,-0.8423323451068161,7.0,5770.27027027027,49,800,70,11185812169.0,1183045052429947.0,0.7849047574102906,343,-0.9669249039752273,0
-1.4624845864304072,180,11.402027027027026,0,-1.980753732633706,0.0,12,0,2.6457513110645907,0.9371559726368416,60,-2.062813498790553,16466.85714285714,34.20608108108108,-0.45250208573314965,6.0,171.0304054054054,36,0,0,13286711824.0,1531532698528832.0,1.2572875444908043,216,0.1414133879850776,0
-1.4624845864304072,280,30.152027027027028,0,-1.485747823777955,0.0,14,0,2.8284271247461903,1.2680891754742263,80,-1.6835248620855867,11390.375,105.5320945945946,-0.45250208573314965,7.0,603.0405405405405,49,0,0,8303401129.0,756630821077867.0,0.05732095910847921,343,1.4251216628504941,0
-0.5184370939520041,420,177.99831081081084,9,-0.0007300972107013949,177.99831081081084,18,0,2.6457513110645907,0.9371559726368416,210,0.10699086434146231,18871.85714285714,355.99662162162167,-0.06267182635948325,6.0,4153.293918918919,36,210,18,17451202609.0,2305356218256727.0,2.093959214191009,216,0.3273055698644959,0
1.3696578910048023,455,52.78716216216216,9,-0.24823305163857698,475.0844594594595,7,0,2.8284271247461903,1.2680891754742263,65,-0.15782777840299644,16051.875,369.5101351351351,-0.8423323451068161,7.0,3431.1655405405404,49,585,63,16490412225.0,2117616285873375.0,1.910671710902957,343,-0.33910036517492803,1
-1.4624845864304072,0,0.0,0,-2.475759641489457,0.0,0,27,1.0,-1.0484432443874665,0,-2.2336642360450427,78392.0,0.0,-1.2321626044804825,0.0,29.56081081081081,0,0,0,6145305664.0,481742801612288.0,-0.5753886950022012,0,-1.4649756554257443,0
1.6843403884976034,0,542.2297297297298,60,1.4842876293565521,903.7162162162165,0,64,1.0,-1.0484432443874665,600,1.3627437831619602,74499.0,0.0,1.1068189517615161,0.0,9037.162162162163,0,1000,0,5550101001.0,413476974473499.0,-0.7688643594003537,0,0.15895038627558877,1
-1.4624845864304072,0,11.402027027027026,0,-1.980753732633706,0.0,0,0,1.0,-1.0484432443874665,60,-2.062813498790553,53420.0,0.0,-0.45250208573314965,0.0,171.0304054054054,0,0,0,2853696400.0,152444461688000.0,-1.816455813253078,0,0.1414133879850776,0
0.7402928960192001,130,105.57432432432432,14,-0.24823305163857698,369.5101351351351,4,0,1.7320508075688772,-0.3865768387126972,130,-0.15782777840299644,23648.333333333332,105.57432432432432,-0.45250208573314965,2.0,3431.1655405405404,4,455,14,5033193025.0,357079879158625.0,-0.9454922842066814,8,0.5868531445640609,1
-1.1478020889376062,240,432.7702702702702,6,0.49427581164504975,72.12837837837837,18,0,2.0,-0.055643635875312486,480,0.6246685982225648,23572.5,216.3851351351351,1.1068189517615161,3.0,5770.27027027027,9,80,3,8890604100.0,838295060589000.0,0.21471562367281233,27,-0.25843017303857674,1
-1.4624845864304072,400,813.3445945945948,0,1.4842876293565521,0.0,36,0,2.23606797749979,0.27528956696207224,900,1.3627437831619602,23161.6,361.48648648648657,2.2763097298825152,4.0,9037.162162162163,16,0,0,13411492864.0,1553158165594112.0,1.2841246518052152,64,-0.9599101046590229,0
-0.8331195914448052,0,91.72297297297295,4,-0.4957360060664525,91.72297297297295,0,1,1.0,-1.0484432443874665,120,-0.43802298750035945,86198.0,0.0,-0.45250208573314965,0.0,2751.6891891891887,0,120,0,7430095204.0,640459346394392.0,-0.18744339926832554,0,-0.6933477306432534,0
1.0549753935120012,0,0.0,0,-0.0007300972107013949,474.6621621621622,0,1,1.0,-1.0484432443874665,0,0.10699086434146231,76331.0,0.0,-1.2321626044804825,0.0,4153.293918918919,0,560,0,5826421561.0,444736584172691.0,-0.6778169879188701,0,-0.9213287084198983,1
-0.20375459645920307,180,137.58445945945942,12,-0.4957360060664525,183.4459459459459,9,0,2.0,-0.055643635875312486,180,-0.43802298750035945,28092.25,137.58445945945942,-0.06267182635948325,3.0,2751.6891891891887,9,240,12,12626792161.0,1418860008339409.0,1.1132120368899194,27,0.755208328152968,1
1.3696578910048023,325,52.78716216216216,9,-0.24823305163857698,475.0844594594595,5,0,2.449489742783178,0.6062227697994569,65,-0.15782777840299644,19547.833333333332,263.93581081081084,-0.8423323451068161,5.0,3431.1655405405404,25,585,45,13756240369.0,1613428164158903.0,1.3576285068385745,125,-0.33910036517492803,1
0.7402928960192001,0,233.2347972972973,21,0.9892817205008009,544.2145270270271,0,8,1.0,-1.0484432443874665,270,0.8519000787710361,90080.0,0.0,-0.06267182635948325,0.0,6997.043918918919,0,630,0,8114406400.0,730945728512000.0,0.005485583314162999,0,-1.7069862318347981,1
1.6843403884976034,0,239.0625,30,1.2367846749286764,796.875,0,27,1.0,-1.0484432443874665,285,0.9304914179081012,83545.0,0.0,-0.06267182635948325,0.0,7570.3125,0,950,0,6979767025.0,583124636103625.0,-0.3192931135370896,0,-1.6684048355956735,1
0.11092790103359798,0,903.7162162162165,50,1.4842876293565521,451.85810810810824,0,8,1.0,-1.0484432443874665,1000,1.3627437831619602,94736.0,0.0,2.6661399892561817,0.0,9037.162162162163,0,500,0,8974909696.0,850247044960256.0,0.23688108638064073,0,-0.795062320728218,1
-0.20375459645920307,490,177.99831081081084,12,-0.0007300972107013949,237.3310810810811,21,0,2.8284271247461903,1.2680891754742263,210,0.10699086434146231,10044.25,415.32939189189193,-0.06267182635948325,7.0,4153.293918918919,49,280,28,6456765316.0,518826920201864.0,-0.47788053842650763,343,0.5131977517439141,1
-0.20375459645920307,0,31.29222972972973,4,-0.9907419149222036,125.16891891891892,0,8,1.0,-1.0484432443874665,50,-1.0274580310283474,75051.0,0.0,-0.8423323451068161,0.0,1564.6114864864865,0,200,0,5632652601.0,422736210357651.0,-0.7414308719234002,0,0.299246372599678,0
0.42561039852639904,180,388.7246621621622,30,0.9892817205008009,466.4695945945946,10,0,1.7320508075688772,-0.3865768387126972,450,0.8519000787710361,31723.0,155.48986486486487,0.7169886923878496,2.0,6997.043918918919,4,540,12,9057138561.0,861958819711809.0,0.25840047057904814,8,-0.18477478021842986,0
-0.5184370939520041,0,177.99831081081084,9,-0.0007300972107013949,177.99831081081084,0,27,1.0,-1.0484432443874665,210,0.10699086434146231,78571.0,0.0,-0.06267182635948325,0.0,4153.293918918919,0,210,0,6173402041.0,485050371763411.0,-0.5664926909109428,0,1.635565642336628,1
0.42561039852639904,700,542.2297297297298,36,1.4842876293565521,542.2297297297298,42,0,2.8284271247461903,1.2680891754742263,600,1.3627437831619602,15039.25,632.6013513513515,1.1068189517615161,7.0,9037.162162162163,49,600,42,14475458596.0,1741600325519144.0,1.508065402839912,343,1.5654176491745835,1
0.11092790103359798,525,197.38175675675677,15,0.24677285721717418,328.9695945945946,21,0,2.8284271247461903,1.2680891754742263,225,0.368392492340831,10239.875,460.55743243243245,-0.06267182635948325,7.0,4934.543918918919,49,375,35,6710722561.0,549735681474559.0,-0.40010262556159404,343,-0.09358238910777186,0
-1.4624845864304072,480,504.8986486486486,0,0.49427581164504975,0.0,42,0,2.6457513110645907,0.9371559726368416,560,0.6246685982225648,12028.857142857143,432.7702702702702,1.4966492111351826,6.0,5770.27027027027,36,0,0,7089976804.0,596990226850408.0,-0.2866412996378894,216,-1.598256842433629,1
0.42561039852639904,0,59.332770270270274,6,-0.0007300972107013949,355.99662162162167,0,1,1.0,-1.0484432443874665,70,0.10699086434146231,83067.0,0.0,-0.8423323451068161,0.0,4153.293918918919,0,420,0,6900126489.0,573172807061763.0,-0.34304892334503123,0,-1.0019989005562497,1
0.42561039852639904,480,216.3851351351351,18,0.49427581164504975,432.7702702702702,18,0,2.6457513110645907,0.9371559726368416,240,0.6246685982225648,9039.285714285714,432.7702702702702,-0.06267182635948325,6.0,5770.27027027027,36,480,36,4003725625.0,253335738921875.0,-1.3266786047650758,216,-1.6719122352537759,1
1.6843403884976034,855,159.375,20,1.2367846749286764,796.875,18,0,3.1622776601683795,1.9299555811489957,190,0.9304914179081012,12817.1,717.1875,-0.45250208573314965,9.0,7570.3125,81,950,90,16427805241.0,2105568225544211.0,1.8985453142645934,729,-0.9283435077361029,1
0.11092790103359798,270,0.0,0,-1.2382448693500792,106.6300675675676,0,0,2.6457513110645907,0.9371559726368416,0,-1.430665770948942,13407.857142857143,127.95608108108112,-1.2321626044804825,6.0,959.6706081081084,36,225,30,8808761025.0,826746266001375.0,0.19309684278064784,216,-0.7985697203863203,0
-1.4624845864304072,150,125.16891891891892,0,-0.9907419149222036,0.0,12,0,2.0,-0.055643635875312486,200,-1.0274580310283474,27692.25,93.8766891891892,0.3271584330141832,3.0,1564.6114864864865,9,0,0,12269771361.0,1359110303886609.0,1.0336946818842572,27,-0.2899967699614968,0
-0.5184370939520041,0,105.57432432432432,6,-0.24823305163857698,158.36148648648648,0,64,1.0,-1.0484432443874665,130,-0.15782777840299644,84486.0,0.0,-0.45250208573314965,0.0,3431.1655405405404,0,195,0,7137884196.0,603051284183256.0,-0.27252696912438434,0,1.589969446781299,1
-0.5184370939520041,600,722.9729729729731,24,1.4842876293565521,271.1148648648649,48,0,2.6457513110645907,0.9371559726368416,800,1.3627437831619602,15727.714285714286,542.2297297297298,1.8864794705088488,6.0,9037.162162162163,36,300,18,12120688836.0,1334415116710584.0,1.0001482977412433,216,-0.9774471029495341,0
1.6843403884976034,0,451.85810810810824,50,1.4842876293565521,903.7162162162165,0,64,1.0,-1.0484432443874665,500,1.3627437831619602,86850.0,0.0,0.7169886923878496,0.0,9037.162162162163,0,1000,0,7542922500.0,655102819125000.0,-0.15504007710351808,0,-0.0970897887658741,1
-1.4624845864304072,250,125.16891891891892,0,-0.9907419149222036,0.0,20,0,2.449489742783178,0.6062227697994569,200,-1.0274580310283474,12135.333333333334,156.46114864864865,0.3271584330141832,5.0,1564.6114864864865,25,0,0,5301587344.0,386019177691328.0,-0.852705470584449,125,-0.2899967699614968,0
0.42561039852639904,700,542.2297297297298,36,1.4842876293565521,542.2297297297298,42,0,2.8284271247461903,1.2680891754742263,600,1.3627437831619602,10246.375,632.6013513513515,1.1068189517615161,7.0,9037.162162162163,49,600,42,6719244841.0,550783218861611.0,-0.39751831152391004,343,1.5654176491745835,0
-1.4624845864304072,0,63.97804054054056,0,-1.2382448693500792,0.0,0,1,1.0,-1.0484432443874665,135,-1.430665770948942,94276.0,0.0,-0.06267182635948325,0.0,959.6706081081084,0,0,0,8887964176.0,837921710656576.0,0.2140198468165128,0,-0.43029275628558605,0
0.11092790103359798,0,288.5135135135135,20,0.49427581164504975,360.6418918918919,0,0,1.0,-1.0484432443874665,320,0.6246685982225648,69554.0,0.0,0.3271584330141832,0.0,5770.27027027027,0,400,0,4837758916.0,336485483643464.0,-1.0146226847147293,0,-1.2545316759396103,1
-0.20375459645920307,240,0.0,0,-1.980753732633706,22.804054054054053,0,0,3.0,1.599022378311611,0,-2.062813498790553,15293.444444444445,45.608108108108105,-1.2321626044804825,8.0,171.0304054054054,64,120,32,18945044881.0,2607614922465721.0,2.369188659204358,512,-0.4723815521828128,0
0.11092790103359798,0,91.72297297297295,10,-0.4957360060664525,229.3074324324324,0,27,1.0,-1.0484432443874665,120,-0.43802298750035945,81494.0,0.0,-0.45250208573314965,0.0,2751.6891891891887,0,300,0,6641272036.0,541223823301784.0,-0.42122442298497315,0,0.5798383452478565,0
-1.4624845864304072,150,125.16891891891892,0,-0.9907419149222036,0.0,12,0,2.0,-0.055643635875312486,200,-1.0274580310283474,22443.25,93.8766891891892,0.3271584330141832,3.0,1564.6114864864865,9,0,0,8059191529.0,723497801132917.0,-0.009771809177548484,27,-0.2899967699614968,0
0.11092790103359798,240,288.5135135135135,20,0.49427581164504975,360.6418918918919,12,0,2.0,-0.055643635875312486,320,0.6246685982225648,20061.75,216.3851351351351,0.3271584330141832,3.0,5770.27027027027,9,400,15,6439581009.0,516757057229223.0,-0.48319826154251133,27,-1.2545316759396103,0
0.7402928960192001,130,105.57432432432432,14,-0.24823305163857698,369.5101351351351,4,0,1.7320508075688772,-0.3865768387126972,130,-0.15782777840299644,34617.333333333336,105.57432432432432,-0.45250208573314965,2.0,3431.1655405405404,4,455,14,10785237904.0,1120068526806208.0,0.6899312165254026,8,-0.5074555487638351,1
1.6843403884976034,0,72.12837837837837,10,0.49427581164504975,721.2837837837837,0,1,1.0,-1.0484432443874665,80,0.6246685982225648,89118.0,0.0,-0.8423323451068161,0.0,5770.27027027027,0,800,0,7942017924.0,707776753351032.0,-0.04232422638299155,0,1.0849038960145778,1
0.11092790103359798,600,197.38175675675677,15,0.24677285721717418,328.9695945945946,24,0,3.0,1.599022378311611,225,0.368392492340831,13067.111111111111,526.3513513513514,-0.06267182635948325,8.0,4934.543918918919,64,375,40,13830700816.0,1626545738764864.0,1.3733828827990713,512,-0.09358238910777186,0
-0.5184370939520041,0,21.32601351351352,3,-1.2382448693500792,63.97804054054056,0,1,1.0,-1.0484432443874665,45,-1.430665770948942,71636.0,0.0,-0.8423323451068161,0.0,959.6706081081084,0,135,0,5131716496.0,367615642907456.0,-0.911150726513611,0,-1.3807980636312907,0
-1.4624845864304072,0,137.58445945945942,0,-0.4957360060664525,0.0,0,64,1.0,-1.0484432443874665,180,-0.43802298750035945,84423.0,0.0,-0.06267182635948325,0.0,2751.6891891891887,0,0,0,7127242929.0,601703229794967.0,-0.2756579649777323,0,-0.34260776483303024,0
1.6843403884976034,560,72.12837837837837,10,0.49427581164504975,721.2837837837837,7,0,2.8284271247461903,1.2680891754742263,80,0.6246685982225648,15329.125,504.8986486486486,-0.8423323451068161,7.0,5770.27027027027,49,800,70,15038852689.0,1844259621810137.0,1.6233158692512442,343,-1.5877346434593222,0
0.42561039852639904,0,0.0,0,-0.7432389604943281,237.66891891891885,0,27,1.0,-1.0484432443874665,0,-0.6908820786370038,90583.0,0.0,-1.2321626044804825,0.0,2178.631756756756,0,330,0,8205279889.0,743258868185287.0,0.030483851794068133,0,0.10283199174595307,0
1.3696578910048023,455,52.78716216216216,9,-0.24823305163857698,475.0844594594595,7,0,2.8284271247461903,1.2680891754742263,65,-0.15782777840299644,13122.5,369.5101351351351,-0.8423323451068161,7.0,3431.1655405405404,49,585,63,11020800400.0,1156963625992000.0,0.7459909518043946,343,-0.33910036517492803,1
-0.20375459645920307,280,177.99831081081084,12,-0.0007300972107013949,237.3310810810811,12,0,2.23606797749979,0.27528956696207224,210,0.10699086434146231,15074.4,237.3310810810811,-0.06267182635948325,4.0,4153.293918918919,16,280,16,5680938384.0,428183687878848.0,-0.7254777025753891,64,0.5131977517439141,0
1.6843403884976034,0,632.6013513513515,70,1.4842876293565521,903.7162162162165,0,8,1.0,-1.0484432443874665,700,1.3627437831619602,88032.0,0.0,1.4966492111351826,0.0,9037.162162162163,0,1000,0,7749633024.0,682215694368768.0,-0.09629663109308494,0,1.6951914365243659,1
0.7402928960192001,520,105.57432432432432,14,-0.24823305163857698,369.5101351351351,16,0,3.0,1.599022378311611,130,-0.15782777840299644,13692.777777777777,422.2972972972973,-0.45250208573314965,8.0,3431.1655405405404,64,455,56,15186865225.0,1871553336002875.0,1.6532342740721246,512,-0.5074555487638351,1
-1.4624845864304072,375,328.9695945945946,0,0.24677285721717418,0.0,25,0,2.449489742783178,0.6062227697994569,375,0.368392492340831,14784.666666666666,328.9695945945946,0.7169886923878496,5.0,4934.543918918919,25,0,0,7869109264.0,698052944590912.0,-0.06270054860319256,125,1.5969842460975034,0
1.0549753935120012,0,451.85810810810824,40,1.4842876293565521,722.9729729729731,0,1,1.0,-1.0484432443874665,500,1.3627437831619602,71802.0,0.0,0.7169886923878496,0.0,9037.162162162163,0,800,0,5155527204.0,370177164301608.0,-0.9029008009317735,0,-0.1461933839793053,1
1.0549753935120012,250,0.0,0,-0.9907419149222036,250.33783783783784,0,0,2.449489742783178,0.6062227697994569,0,-1.0274580310283474,16396.833333333332,156.46114864864865,-1.2321626044804825,5.0,1564.6114864864865,25,400,40,9678821161.0,952212104640341.0,0.41803156075291553,125,-0.7810327220958091,1
1.3696578910048023,0,0.0,0,0.24677285721717418,592.1452702702703,0,27,1.0,-1.0484432443874665,0,0.368392492340831,72568.0,0.0,-1.2321626044804825,0.0,4934.543918918919,0,675,0,5266114624.0,382151406034432.0,-0.8648318672228126,0,-0.7424513258566846,1
-1.4624845864304072,300,125.16891891891892,0,-0.9907419149222036,0.0,24,0,2.6457513110645907,0.9371559726368416,200,-1.0274580310283474,19540.85714285714,187.7533783783784,0.3271584330141832,6.0,1564.6114864864865,36,0,0,18710409796.0,2559322114355656.0,2.326696572623207,216,-0.2899967699614968,1
-0.5184370939520041,0,305.2364864864865,12,0.7417787660729254,228.9273648648649,0,64,1.0,-1.0484432443874665,340,0.7938108281045099,84075.0,0.0,0.3271584330141832,0.0,6486.275337837838,0,255,0,7068605625.0,594293017921875.0,-0.2929529896914639,0,0.7902823247339904,1
-0.20375459645920307,300,91.72297297297295,8,-0.4957360060664525,183.4459459459459,10,0,2.449489742783178,0.6062227697994569,120,-0.43802298750035945,15574.833333333334,229.3074324324324,-0.45250208573314965,5.0,2751.6891891891887,25,240,20,8732715601.0,816063540197849.0,0.172919313947961,125,-0.6231997374812087,1
-0.20375459645920307,240,137.58445945945942,12,-0.4957360060664525,183.4459459459459,12,0,2.23606797749979,0.27528956696207224,180,-0.43802298750035945,21808.0,183.4459459459459,-0.06267182635948325,4.0,2751.6891891891887,16,240,16,11889721600.0,1296455243264000.0,0.9477662401312631,64,0.755208328152968,0
0.42561039852639904,400,542.2297297297298,36,1.4842876293565521,542.2297297297298,24,0,2.23606797749979,0.27528956696207224,600,1.3627437831619602,21403.0,361.48648648648657,1.1068189517615161,4.0,9037.162162162163,16,600,24,11452210225.0,1225558277228375.0,0.8471270877022216,64,1.5654176491745835,0
