Resume_ID,index,y_true,y_pred_oof
159,158,100.0,99.90724053665437
160,159,45.0,54.0989984944526
161,160,95.0,82.21357373579313
162,161,100.0,88.982289704624
163,162,100.0,89.8266205900944
164,163,35.0,51.30806790473848
165,164,100.0,100.0
166,165,45.0,59.555818963745395
167,166,85.0,77.80665783919343
168,167,80.0,71.99463543892182
169,168,100.0,100.0
170,169,80.0,74.7409581039448
171,170,100.0,87.60158311643028
172,171,85.0,81.59946832957309
173,172,80.0,72.66398634690692
174,173,100.0,100.0
175,174,100.0,87.74913269889919
176,175,100.0,100.0
177,176,35.0,52.8030256029547
178,177,100.0,100.0
179,178,75.0,72.87697781053615
180,179,100.0,94.11369040961928
181,180,100.0,93.03033382781541
182,181,65.0,68.69446891886943
183,182,45.0,58.654870041599985
184,183,80.0,78.11914884879488
185,184,100.0,96.02883821870128
186,185,100.0,92.93951359617813
187,186,55.0,60.290995980316794
188,187,40.0,53.62317448384829
189,188,85.0,76.42049186135003
190,189,65.0,68.14014083251854
191,190,100.0,100.0
192,191,45.0,58.799131713499406
193,192,100.0,87.98615260211801
194,193,100.0,100.0
195,194,100.0,100.0
196,195,100.0,90.92121460642846
197,196,100.0,100.0
198,197,70.0,68.78959389258392
199,198,55.0,60.22714383701553
200,199,50.0,58.6109018180617
201,200,100.0,100.0
202,201,85.0,77.65383932595343
203,202,95.0,82.88498209620417
204,203,70.0,67.75055903618073
205,204,100.0,98.09557486824102
206,205,100.0,100.0
207,206,100.0,100.0
208,207,65.0,67.2404778839522
209,208,70.0,67.82229166967898
210,209,65.0,63.34954006868589
211,210,75.0,72.83215249232529
212,211,100.0,88.78665546768804
213,212,45.0,55.292125685511344
214,213,65.0,64.04693827489305
215,214,60.0,64.14248355360647
216,215,100.0,98.17024701991355
217,216,100.0,100.0
218,217,100.0,100.0
219,218,80.0,75.34997241644855
220,219,100.0,100.0
221,220,100.0,85.31392156777173
222,221,35.0,50.105739531608485
223,222,100.0,85.33621855421418
224,223,100.0,96.12300792761556
225,224,70.0,69.80157157491412
226,225,60.0,59.36647455968147
227,226,65.0,66.96949770194513
228,227,100.0,94.90002298505324
229,228,90.0,80.94357105217779
230,229,95.0,81.90354699112666
231,230,40.0,50.15553820817723
232,231,70.0,69.1428738904963
233,232,70.0,73.41501525077419
234,233,100.0,100.0
235,234,60.0,60.39689534227803
236,235,90.0,80.25667883479943
237,236,80.0,73.56623333444016
238,237,75.0,75.46005475051933
239,238,100.0,100.0
240,239,50.0,59.937589176696974
241,240,100.0,97.82905056929846
242,241,100.0,94.0695311410158
243,242,100.0,96.58474417031292
244,243,50.0,57.90606034197468
245,244,80.0,74.77965639313473
246,245,85.0,77.29816705000528
247,246,100.0,94.31765338917631
248,247,95.0,82.55350953356933
249,248,95.0,82.3223427082162
250,249,80.0,74.45651956536165
251,250,100.0,100.0
252,251,100.0,100.0
253,252,100.0,84.80347819287691
254,253,40.0,54.04963536739779
255,254,100.0,98.56660011276179
256,255,100.0,87.1054052470376
257,256,100.0,91.70428751931696
258,257,100.0,100.0
259,258,35.0,51.04132764912656
260,259,100.0,100.0
261,260,100.0,84.0212626707101
262,261,85.0,78.308417210187
263,262,100.0,100.0
264,263,25.0,44.235620257182305
265,264,35.0,50.46823726308656
266,265,95.0,83.66446870180937
267,266,45.0,57.14492929176703
268,267,100.0,100.0
269,268,100.0,100.0
270,269,100.0,100.0
271,270,60.0,61.01349245942472
272,271,50.0,60.145393791171294
273,272,45.0,55.80231788932851
274,273,100.0,93.56732396236134
275,274,85.0,75.74723544819423
276,275,90.0,82.2637179885528
277,276,60.0,68.75046892501713
278,277,100.0,87.73357265743829
279,278,100.0,99.11367188080003
280,279,25.0,46.3769517356908
281,280,100.0,100.0
282,281,100.0,97.5446214010922
283,282,75.0,73.10412828783416
284,283,55.0,61.338827710925614
285,284,90.0,84.0026559089417
286,285,70.0,67.71002211878276
287,286,45.0,58.05988831434633
288,287,100.0,100.0
289,288,75.0,72.51037509660934
290,289,100.0,86.88668333050725
291,290,85.0,75.54823075814707
292,291,60.0,61.539678074620866
293,292,100.0,84.17954110914053
294,293,100.0,86.97095485727095
295,294,100.0,100.0
296,295,70.0,70.35456798562322
297,296,60.0,67.23906125237923
298,297,100.0,98.03789584463195
299,298,100.0,91.01803311651923
300,299,75.0,71.38134575491168
301,300,100.0,100.0
302,301,100.0,100.0
303,302,100.0,82.91078842454823
304,303,100.0,100.0
305,304,100.0,100.0
306,305,75.0,73.01018813927125
307,306,100.0,84.39478713562892
308,307,65.0,66.03198896526327
309,308,80.0,77.95992457966166
310,309,80.0,75.9493767821611
311,310,50.0,58.79167667109292
312,311,100.0,100.0
313,312,45.0,55.83129411071263
314,313,95.0,81.80557181726007
315,314,100.0,100.0
316,315,85.0,78.11551897124758
317,316,60.0,64.15318120073104
318,317,80.0,74.5084164419012
319,318,100.0,92.93557155074575
320,319,70.0,68.71519534181144
321,320,100.0,91.17872169766365
322,321,95.0,80.90252514188337
323,322,100.0,94.53872017739772
324,323,100.0,92.25531645602341
325,324,75.0,71.04241199619936
326,325,100.0,88.64701594328386
327,326,100.0,90.0603013805648
328,327,100.0,95.70481570525033
329,328,95.0,83.24948001848357
330,329,55.0,61.53231668121104
331,330,100.0,93.70172679403558
332,331,85.0,77.90327343031852
333,332,90.0,80.65008493925023
334,333,50.0,57.39844330279914
335,334,90.0,80.92949147542713
336,335,100.0,100.0
337,336,70.0,70.50947947016988
338,337,100.0,100.0
339,338,60.0,64.0120186849901
340,339,60.0,63.32969585529672
341,340,50.0,60.3055703380664
342,341,100.0,91.84510230921722
343,342,100.0,100.0
344,343,85.0,76.31430453253452
345,344,90.0,78.37645097216183
346,345,100.0,100.0
347,346,65.0,63.331345105412915
348,347,90.0,81.01775704291444
349,348,45.0,53.36090695206832
350,349,65.0,69.14297201887706
351,350,60.0,65.02859191373882
352,351,20.0,43.46059345574085
353,352,100.0,100.0
354,353,40.0,52.054962076381194
355,354,100.0,100.0
356,355,100.0,100.0
357,356,70.0,72.5825270296364
358,357,100.0,97.10197785105407
359,358,85.0,79.74545578837751
360,359,30.0,49.485966251046676
361,360,60.0,65.76770391519332
362,361,100.0,91.003780200986
363,362,70.0,70.12848769319567
364,363,45.0,56.06771293224368
365,364,90.0,79.58026411966691
366,365,100.0,98.0803737851394
367,366,45.0,57.495292503663336
368,367,100.0,87.72269010243788
369,368,100.0,95.8607983207715
370,369,100.0,100.0
371,370,100.0,95.45273311644189
372,371,45.0,56.77289187339619
373,372,100.0,89.2988779937081
374,373,100.0,99.44452307218184
375,374,80.0,75.92185874094633
376,375,45.0,55.0590416276837
377,376,100.0,100.0
378,377,75.0,72.36624165087589
379,378,100.0,100.0
380,379,100.0,85.94443294198206
381,380,100.0,100.0
382,381,85.0,77.52358921243888
383,382,100.0,94.42143008725748
384,383,80.0,73.94108811460613
385,384,100.0,92.04141001452568
386,385,100.0,100.0
387,386,40.0,54.761813617082076
388,387,100.0,100.0
389,388,100.0,100.0
390,389,55.0,63.009159369675544
391,390,95.0,83.72213258526479
392,391,100.0,99.66014928032132
393,392,100.0,100.0
394,393,80.0,79.39817652896157
395,394,100.0,100.0
396,395,55.0,59.35465900015408
397,396,60.0,66.35459430781758
398,397,65.0,69.06088076851924
399,398,55.0,60.84832736466821
400,399,100.0,85.0848716037829
401,400,100.0,87.89361476017689
402,401,100.0,94.00469369473369
403,402,100.0,100.0
404,403,55.0,61.14030886656235
405,404,90.0,81.28349130538021
406,405,80.0,72.31314212611721
407,406,100.0,100.0
408,407,95.0,82.45479519415431
409,408,70.0,68.88475050320328
410,409,65.0,65.76394008705128
411,410,70.0,71.90634719921056
412,411,50.0,58.47754580352229
413,412,65.0,65.49674353469744
414,413,80.0,74.52967172523324
415,414,75.0,72.40951375335594
416,415,100.0,100.0
417,416,60.0,65.89459149375173
418,417,70.0,72.20811949167016
419,418,80.0,75.58514891038354
420,419,70.0,66.70241038348053
421,420,80.0,74.98777890852016
422,421,65.0,70.89000093764088
423,422,100.0,90.11120968377534
424,423,100.0,100.0
425,424,70.0,68.90254858680649
426,425,100.0,85.2050909720329
427,426,100.0,100.0
428,427,100.0,86.41273600055383
429,428,100.0,90.35283659955293
430,429,100.0,99.14788876420272
431,430,100.0,89.43300022384074
432,431,65.0,67.16440372958814
433,432,100.0,94.40472003338641
434,433,100.0,84.46912797310232
435,434,100.0,88.37119450404958
436,435,100.0,97.40001123725115
437,436,35.0,51.381802434275585
438,437,100.0,89.73591398771579
439,438,100.0,93.8724542225903
440,439,95.0,84.0620407610387
441,440,100.0,100.0
442,441,90.0,78.54720338454271
443,442,100.0,99.22388180120485
444,443,95.0,83.93967522458104
445,444,65.0,67.68006804140259
446,445,100.0,100.0
447,446,100.0,94.71306603168097
448,447,100.0,99.19384723499374
449,448,100.0,86.60584647464519
450,449,15.0,39.170667772749425
451,450,100.0,100.0
452,451,100.0,92.0822381843346
453,452,100.0,89.01012871614606
454,453,100.0,90.42763581812144
455,454,100.0,100.0
456,455,70.0,66.13988989555466
457,456,100.0,100.0
458,457,100.0,93.3003329625094
459,458,100.0,85.08633751889262
460,459,100.0,85.82218956998145
461,460,100.0,100.0
462,461,65.0,65.32135181771079
463,462,100.0,100.0
464,463,35.0,50.46963857598095
465,464,100.0,100.0
466,465,80.0,73.99286812438908
467,466,100.0,98.16384019298334
468,467,75.0,70.96518977088004
469,468,80.0,73.23931873573059
470,469,100.0,88.54124583122537
471,470,100.0,100.0
472,471,60.0,65.64538713560297
473,472,35.0,47.65712808178918
474,473,100.0,90.13380700563408
475,474,80.0,73.7069200725757
476,475,100.0,100.0
477,476,55.0,62.80372203119579
478,477,100.0,100.0
479,478,100.0,98.29054083739192
480,479,35.0,47.96002094658001
481,480,50.0,54.97371755701995
482,481,100.0,84.57760043006087
483,482,100.0,100.0
484,483,100.0,89.37529622623826
485,484,100.0,100.0
486,485,95.0,84.8383684985327
487,486,90.0,81.63066564868112
488,487,100.0,100.0
489,488,85.0,74.36386999469556
490,489,95.0,84.31801014145212
491,490,70.0,67.64662141727425
492,491,100.0,100.0
493,492,95.0,83.2133172853035
494,493,100.0,97.04271511556466
495,494,90.0,79.67335688027408
496,495,100.0,86.36592204683294
497,496,100.0,88.2137124903775
498,497,100.0,89.76854422940251
499,498,100.0,100.0
500,499,60.0,64.84706510333292
501,500,100.0,100.0
502,501,80.0,75.98458787853095
503,502,100.0,88.32707950370528
504,503,50.0,59.37597995582972
505,504,55.0,61.624683320273114
506,505,45.0,56.946695638825396
507,506,100.0,100.0
508,507,90.0,76.3276965257175
509,508,100.0,95.5940386114606
510,509,80.0,77.03820630364083
511,510,100.0,100.0
512,511,100.0,100.0
513,512,80.0,75.03333555677573
514,513,50.0,58.375436340346184
515,514,80.0,76.0057145859879
516,515,100.0,100.0
517,516,100.0,100.0
518,517,85.0,78.48979878487357
519,518,50.0,60.62125698270704
520,519,100.0,100.0
521,520,50.0,58.788998518333415
522,521,100.0,100.0
523,522,100.0,99.4046110848198
524,523,55.0,62.58961771327101
525,524,100.0,99.81036856630857
526,525,80.0,74.8250879044412
527,526,30.0,49.89232301335867
528,527,70.0,67.27368664837789
529,528,100.0,93.13361425982971
530,529,100.0,88.38876221327412
531,530,100.0,92.40607614076688
532,531,100.0,84.04074985883948
533,532,70.0,67.58029646698552
534,533,80.0,74.8545536472976
535,534,30.0,48.16106033033705
536,535,100.0,86.13016619919348
537,536,100.0,100.0
538,537,80.0,75.37160104543946
539,538,100.0,93.35610274146609
540,539,100.0,100.0
541,540,100.0,98.01294170736266
542,541,95.0,81.43449787898916
543,542,80.0,74.86932580609582
544,543,90.0,82.59211382931085
545,544,100.0,100.0
546,545,100.0,100.0
547,546,30.0,50.41593394396411
548,547,100.0,100.0
549,548,100.0,87.58342193847925
550,549,90.0,80.50146663706275
551,550,100.0,100.0
552,551,85.0,78.52707912682766
553,552,80.0,70.07099128717874
554,553,100.0,100.0
555,554,60.0,63.78200526180342
556,555,35.0,55.795883271706145
557,556,100.0,100.0
558,557,95.0,82.9334242997335
559,558,70.0,68.96273323429149
560,559,55.0,61.92196343286085
561,560,85.0,79.074879689549
562,561,100.0,100.0
563,562,15.0,44.481752999421246
564,563,100.0,92.6405443784206
565,564,100.0,97.12066826834732
566,565,95.0,83.29837588307429
567,566,100.0,100.0
568,567,95.0,82.86013342123448
569,568,100.0,100.0
570,569,60.0,64.73782486502785
571,570,100.0,92.66456107204358
572,571,100.0,100.0
573,572,100.0,90.91935049352787
574,573,70.0,68.05767322958332
575,574,100.0,89.58336806251575
576,575,65.0,65.8978914150932
577,576,100.0,96.03065140113188
578,577,100.0,89.38209008282891
579,578,100.0,85.19587967649994
580,579,50.0,63.35078909809761
581,580,45.0,54.33477636842599
582,581,100.0,90.96677770913355
583,582,100.0,89.30617335025573
584,583,90.0,80.2293352331024
585,584,90.0,79.24936741094817
586,585,50.0,56.94853728936607
587,586,100.0,97.67176521092767
588,587,70.0,70.33096344773264
589,588,100.0,100.0
590,589,60.0,65.43712161400637
591,590,50.0,57.823660064975186
592,591,100.0,100.0
593,592,65.0,65.27415867324979
594,593,100.0,86.87928229335787
595,594,100.0,85.82915666598927
596,595,100.0,100.0
597,596,100.0,88.69215067813525
598,597,80.0,76.62096760001793
599,598,100.0,100.0
600,599,100.0,93.46029040538849
601,600,100.0,100.0
602,601,35.0,48.13020158139092
603,602,70.0,70.7036863751188
604,603,100.0,97.34834137117844
605,604,100.0,94.80411338407062
606,605,95.0,82.56924415714938
607,606,70.0,69.54429517627051
608,607,100.0,85.92638705955741
609,608,100.0,93.07945558532423
610,609,100.0,91.51366406505974
611,610,85.0,75.57349032669234
612,611,100.0,83.24384914009816
613,612,100.0,98.46323827450819
614,613,100.0,100.0
615,614,65.0,67.31662068073688
616,615,85.0,78.53117575890607
617,616,70.0,68.35595951329337
618,617,100.0,100.0
619,618,100.0,100.0
620,619,100.0,100.0
621,620,100.0,94.90612064057112
622,621,100.0,100.0
623,622,65.0,64.69146114341109
624,623,90.0,81.4515108399466
625,624,100.0,96.14651712472994
626,625,95.0,85.67963787154905
627,626,45.0,54.15838909045111
628,627,20.0,41.88994273848924
629,628,75.0,75.76819967360129
630,629,90.0,79.82528841053721
631,630,60.0,62.616883355818004
632,631,100.0,100.0
633,632,85.0,74.13522251346961
634,633,100.0,100.0
635,634,85.0,80.19590840738934
636,635,40.0,56.253709784973836
637,636,100.0,90.52384921860923
638,637,100.0,85.3671775418335
639,638,100.0,100.0
640,639,100.0,86.80660639502317
641,640,70.0,70.35293634137481
642,641,65.0,65.55035137663187
643,642,100.0,99.09706989800402
644,643,50.0,56.60112382774719
645,644,100.0,95.59358698043383
646,645,95.0,83.9418378721858
647,646,50.0,58.72865181890819
648,647,55.0,58.200066723891254
649,648,60.0,62.55189454619375
650,649,100.0,100.0
651,650,100.0,88.65408209146382
652,651,95.0,83.31503447049855
653,652,20.0,46.42400642236091
654,653,90.0,78.67039264443329
655,654,100.0,93.63070678489953
656,655,100.0,100.0
657,656,100.0,100.0
658,657,30.0,48.62853609658225
659,658,100.0,85.41096068285506
660,659,60.0,64.92481001980819
661,660,100.0,100.0
662,661,65.0,67.00587809180766
663,662,30.0,49.22182138243343
664,663,100.0,100.0
665,664,100.0,97.85247899156782
666,665,100.0,100.0
667,666,40.0,54.287536048447116
668,667,100.0,95.04900951030348
669,668,100.0,87.40068857983877
670,669,60.0,65.70576182033413
671,670,45.0,53.61772885060582
672,671,100.0,87.73658618456687
673,672,100.0,93.94866956333686
674,673,55.0,57.56304048318458
675,674,100.0,100.0
676,675,70.0,66.43989486535494
677,676,60.0,65.88338460549443
678,677,100.0,91.98790406093809
679,678,100.0,100.0
680,679,100.0,92.34758881559361
681,680,75.0,73.47853842628024
682,681,90.0,80.96658792311462
683,682,60.0,59.50377028312218
684,683,85.0,76.99367259112674
685,684,95.0,84.5695182011346
686,685,80.0,74.70249929425776
687,686,100.0,100.0
688,687,100.0,99.62781139476873
689,688,95.0,79.30119527557778
690,689,65.0,67.14794881750059
691,690,70.0,75.36259189383959
692,691,100.0,100.0
693,692,100.0,88.80236053567901
694,693,100.0,90.9397592376658
695,694,75.0,72.41906784461656
696,695,100.0,84.39943105266005
697,696,55.0,59.64528901530815
698,697,85.0,79.84186849544614
699,698,100.0,94.96668057559654
700,699,90.0,80.23778677284022
701,700,70.0,69.38455846748371
702,701,100.0,100.0
703,702,100.0,100.0
704,703,100.0,100.0
705,704,100.0,100.0
706,705,100.0,90.90902504114382
707,706,95.0,83.56232613859582
708,707,70.0,68.93355571039696
709,708,90.0,81.50883278036397
710,709,60.0,63.209372929951414
711,710,90.0,79.70454867961725
712,711,100.0,99.92543528913893
713,712,25.0,43.22598122280293
714,713,50.0,55.49553685532906
715,714,25.0,45.46836526261458
716,715,90.0,78.14810739385506
717,716,100.0,100.0
718,717,70.0,70.539543925813
719,718,85.0,75.37071320628883
720,719,85.0,74.4821062685156
721,720,90.0,84.58621943737538
722,721,85.0,76.36547301064611
723,722,100.0,89.56391484184994
724,723,100.0,100.0
725,724,50.0,59.466408414910546
726,725,100.0,100.0
727,726,100.0,100.0
728,727,55.0,66.37293668354255
729,728,55.0,61.63267361690746
730,729,100.0,100.0
731,730,60.0,61.72060621786119
732,731,50.0,54.769814881897915
733,732,100.0,100.0
734,733,100.0,100.0
735,734,70.0,68.58178247705882
736,735,75.0,71.88585075299872
737,736,60.0,65.93192592138094
738,737,100.0,97.29383616469912
739,738,100.0,85.64713954738029
740,739,85.0,80.68892710651212
741,740,100.0,87.9617422079154
742,741,100.0,96.18383342354029
743,742,40.0,51.329095698517804
744,743,85.0,79.30844063423697
745,744,100.0,88.34733358331604
746,745,35.0,50.08320670733915
747,746,100.0,99.29087293358796
748,747,95.0,83.71928752025835
749,748,60.0,64.39727771400867
750,749,45.0,56.80296003507398
751,750,100.0,90.42322572950836
752,751,70.0,73.5380190025904
753,752,100.0,100.0
754,753,30.0,48.168574858915065
755,754,100.0,96.37361654817079
756,755,70.0,69.87478269659024
757,756,100.0,88.15238469408023
758,757,35.0,49.69019001023097
759,758,90.0,76.47787872609177
760,759,60.0,64.79429042015086
761,760,100.0,100.0
762,761,100.0,92.95658071251117
763,762,55.0,63.584318553599935
764,763,85.0,80.18196690911137
765,764,50.0,58.926507960001246
766,765,75.0,72.07699474408469
767,766,40.0,53.5537422458323
768,767,100.0,85.5700580736876
769,768,100.0,92.978356718272
770,769,100.0,100.0
771,770,100.0,100.0
772,771,100.0,95.12676387217267
773,772,50.0,57.09840461600439
774,773,55.0,60.06622059109735
775,774,100.0,87.08338448423473
776,775,65.0,66.53866951953812
777,776,100.0,100.0
778,777,95.0,83.73656426060862
779,778,100.0,100.0
780,779,100.0,100.0
781,780,100.0,88.33867122461135
782,781,70.0,67.5091031107874
783,782,100.0,98.76922320256841
784,783,95.0,82.25911417772723
785,784,100.0,90.41991045005722
786,785,100.0,100.0
787,786,100.0,97.52690085915263
788,787,100.0,98.19277215676333
789,788,100.0,83.70004138451137
790,789,100.0,100.0
791,790,100.0,98.6693018102665
792,791,70.0,70.94813338509258
793,792,100.0,99.8368470874093
794,793,100.0,99.96761376278552
795,794,100.0,100.0
796,795,70.0,67.26891856996923
797,796,85.0,79.5780905660096
798,797,70.0,69.50927624660466
799,798,100.0,86.49062327968433
800,799,100.0,83.9029879392444
801,800,100.0,100.0
802,801,100.0,94.02786460356232
803,802,100.0,100.0
804,803,80.0,75.38295313326823
805,804,75.0,72.43684074736868
806,805,100.0,100.0
807,806,100.0,93.80519430303083
808,807,100.0,97.8181763646723
809,808,100.0,90.1687151029731
810,809,100.0,100.0
811,810,100.0,90.70211185522018
812,811,45.0,56.77600669821246
813,812,100.0,97.95205642602993
814,813,100.0,100.0
815,814,90.0,81.30849737168961
816,815,100.0,100.0
817,816,100.0,84.8177610359019
818,817,55.0,61.86278434667884
819,818,85.0,76.69997335104958
820,819,65.0,69.20590560854865
821,820,50.0,57.255325554428545
822,821,30.0,48.470659314577034
823,822,100.0,100.0
824,823,100.0,100.0
825,824,100.0,90.14802709055222
826,825,70.0,71.38350096666467
827,826,100.0,94.87021636006983
828,827,100.0,100.0
829,828,100.0,100.0
830,829,85.0,78.59634844435338
831,830,75.0,71.22955255082941
832,831,100.0,94.05919788564228
833,832,65.0,67.72316092860692
834,833,65.0,65.38287042310958
835,834,100.0,98.72744978706234
836,835,100.0,91.79462672388404
837,836,100.0,100.0
838,837,100.0,100.0
839,838,100.0,88.51767744911444
840,839,65.0,64.95704031977407
841,840,100.0,100.0
842,841,100.0,87.5507480794705
843,842,100.0,90.96306034993356
844,843,65.0,69.61929075043062
845,844,100.0,100.0
846,845,100.0,100.0
847,846,70.0,68.66582955463653
848,847,85.0,80.58470310263925
849,848,50.0,59.09323746884837
850,849,55.0,63.0380142817594
851,850,100.0,100.0
852,851,50.0,56.438100869787675
853,852,85.0,77.55187794405552
854,853,100.0,100.0
855,854,100.0,91.09231577113688
856,855,100.0,86.90852804208131
857,856,100.0,86.6969871106484
858,857,100.0,89.24541553313107
859,858,100.0,97.32368755442553
860,859,100.0,90.98811590662734
861,860,100.0,100.0
862,861,100.0,100.0
863,862,100.0,100.0
864,863,90.0,81.84012661420294
865,864,100.0,93.81622854279706
866,865,95.0,81.11124449062876
867,866,100.0,99.67767666622038
868,867,100.0,83.86231373856852
869,868,100.0,91.00686120945306
870,869,100.0,100.0
871,870,100.0,84.11704037805345
872,871,100.0,89.03631204621368
873,872,100.0,100.0
874,873,100.0,100.0
875,874,100.0,100.0
876,875,95.0,83.02936388954117
877,876,95.0,84.86122364760328
878,877,35.0,51.149169599082114
879,878,45.0,57.850995768444776
880,879,95.0,79.4843161587871
881,880,100.0,100.0
882,881,100.0,87.15654077053593
883,882,85.0,77.29573099811769
884,883,100.0,100.0
885,884,100.0,95.23914214437346
886,885,100.0,100.0
887,886,90.0,82.49498821590495
888,887,45.0,54.8670965921127
889,888,100.0,98.07024431419144
890,889,100.0,100.0
891,890,100.0,87.12695794676668
892,891,100.0,96.36298793058205
893,892,100.0,86.2549352171372
894,893,40.0,55.47830360568782
895,894,75.0,72.72421712492019
896,895,90.0,79.49329191140285
897,896,65.0,66.33200549948255
898,897,100.0,100.0
899,898,75.0,73.2490968727884
900,899,75.0,70.34771626023681
901,900,40.0,53.04571318209575
902,901,100.0,100.0
903,902,100.0,100.0
904,903,100.0,100.0
905,904,60.0,66.99800109078029
906,905,100.0,100.0
907,906,100.0,85.80245794063006
908,907,55.0,64.56413357643532
909,908,70.0,67.59050732651956
910,909,85.0,79.20468540377948
911,910,80.0,79.51925080626857
912,911,85.0,77.7503883618835
913,912,100.0,100.0
914,913,60.0,65.27775245677338
915,914,100.0,87.58933625889328
916,915,85.0,77.98089609783904
917,916,40.0,52.61158544501529
918,917,75.0,72.99638241847333
919,918,85.0,81.24739708322613
920,919,100.0,85.41350711652312
921,920,100.0,100.0
922,921,90.0,81.41360748600405
923,922,95.0,81.67452958517566
924,923,70.0,68.59775393359627
