Resume_ID,index,y_true,y_pred_oof
917,250,40.0,37.25667448081525
836,251,100.0,97.98602898774053
898,252,100.0,100.0
406,253,80.0,80.39208262087064
104,254,100.0,98.89067751447786
91,255,95.0,88.56493478410738
85,256,35.0,33.30187285821023
776,257,65.0,65.95424225127596
491,258,70.0,70.67205377054043
653,259,20.0,26.205867219550825
148,260,100.0,100.0
313,261,45.0,42.350457792781505
528,262,70.0,71.60112362673516
19,263,95.0,87.44833953450826
97,264,80.0,81.52693600572307
955,265,100.0,98.55805215007432
272,266,50.0,48.372432653933075
287,267,45.0,41.79730364392803
831,268,75.0,75.67639608122863
500,269,60.0,60.464052879140866
983,270,80.0,81.91612933776574
758,271,35.0,32.3767713212002
344,272,85.0,83.34005996757675
472,273,60.0,61.13862985179546
450,274,15.0,24.986485815416966
398,275,65.0,64.9396508665755
756,276,70.0,71.71361622650032
226,277,60.0,61.116342268587346
713,278,25.0,26.10754650399823
975,279,50.0,50.31102481979414
647,280,50.0,50.1575801704302
726,281,100.0,100.0
947,282,70.0,70.06446300039755
360,283,30.0,27.671134638303325
762,284,100.0,97.93748617028248
675,285,100.0,100.0
183,286,45.0,42.26392431154337
631,287,60.0,59.58047368531656
923,288,95.0,88.12064255283279
250,289,80.0,82.57119578904266
535,290,30.0,28.39819276741942
457,291,100.0,100.0
461,292,100.0,100.0
579,293,100.0,96.91775009538843
339,294,60.0,60.242419104602995
289,295,75.0,76.39722071217977
627,296,45.0,41.81826757826125
648,297,55.0,55.044954087940745
844,298,65.0,65.11669998196936
683,299,60.0,61.4966470907754
900,300,75.0,77.2111166383059
824,301,100.0,100.0
639,302,100.0,99.26475161805442
210,303,65.0,66.15100438596079
138,304,100.0,100.0
225,305,70.0,71.42396108772527
805,306,75.0,76.39800117092317
760,307,60.0,60.78756018595133
198,308,70.0,70.9579695638428
669,309,100.0,96.24277035355627
38,310,100.0,96.71728586183465
116,311,100.0,100.0
137,312,80.0,80.88721228406257
126,313,100.0,98.39060679406913
283,314,75.0,76.22465501272518
115,315,50.0,49.54912944595683
948,316,65.0,65.62703713570238
840,317,65.0,66.2110788795111
796,318,70.0,70.75287286856693
48,319,100.0,100.0
389,320,100.0,100.0
588,321,70.0,71.11450163266537
433,322,100.0,98.91135567834871
271,323,60.0,60.007649816182926
235,324,60.0,61.52116997642841
230,325,95.0,87.55956029973498
529,326,100.0,97.85033082610485
277,327,60.0,62.58943776239485
830,328,85.0,84.02490494828945
798,329,70.0,70.15880905574909
607,330,70.0,72.09522245503254
442,331,90.0,84.74840168823411
737,332,60.0,60.18682775348376
168,333,80.0,81.44659846249785
704,334,100.0,100.0
175,335,100.0,97.00850961507476
15,336,45.0,42.51428484905941
671,337,45.0,40.97108339980256
125,338,100.0,100.0
852,339,50.0,49.33767762602073
214,340,65.0,65.88323927803566
932,341,100.0,98.85327492821709
351,342,60.0,59.69602817410716
539,343,100.0,98.14495049446649
165,344,100.0,100.0
411,345,70.0,71.94089884591509
977,346,75.0,77.2326136758781
436,347,100.0,98.22475461488683
590,348,60.0,60.642517656380456
219,349,80.0,79.81739583644145
820,350,65.0,67.61196135511278
191,351,100.0,100.0
379,352,100.0,100.0
69,353,100.0,100.0
382,354,85.0,86.33292689060201
173,355,80.0,81.02075399085507
425,356,70.0,71.11608637137388
466,357,80.0,82.2069731050237
44,358,70.0,71.15185040661902
681,359,75.0,75.89825546345746
587,360,100.0,99.71909860092781
746,361,35.0,32.45842473949109
410,362,65.0,65.38323036087365
871,363,100.0,95.91869548941628
337,364,70.0,71.9669766433968
642,365,65.0,64.01679629148802
345,366,90.0,86.15881228768605
861,367,100.0,100.0
181,368,100.0,98.31463588997377
876,369,95.0,89.14583413342005
384,370,80.0,81.71960105153019
333,371,90.0,87.4143287297208
247,372,100.0,98.07727876336574
4,373,95.0,88.97535762209188
306,374,75.0,76.62294631810522
90,375,100.0,100.0
527,376,30.0,29.73852781763555
603,377,70.0,72.46881015774261
918,378,75.0,77.1408931712287
423,379,100.0,97.61823845785122
130,380,55.0,56.22701863142156
375,381,80.0,80.85512110823615
187,382,55.0,55.110443092603816
164,383,35.0,33.37670424136807
644,384,50.0,50.68059472725471
543,385,80.0,81.76345004568984
216,386,100.0,98.25097163407085
408,387,95.0,89.29203396634401
122,388,80.0,82.05469376527813
895,389,75.0,76.27743628268718
135,390,100.0,96.82577799113672
767,391,40.0,36.63844151846676
134,392,30.0,29.19631533732434
544,393,90.0,86.54400280545198
204,394,70.0,70.6886652926481
928,395,100.0,100.0
489,396,85.0,84.73519970474806
320,397,70.0,71.24469692254256
477,398,55.0,56.458529507243405
733,399,100.0,100.0
59,400,35.0,33.18659605353808
200,401,50.0,49.16500741951912
399,402,55.0,56.36108013571672
72,403,60.0,61.343471847025896
536,404,100.0,96.64028913054119
821,405,50.0,49.95028787531657
818,406,55.0,56.49856196444394
540,407,100.0,99.8058427809969
971,408,50.0,49.53525537659965
217,409,100.0,100.0
710,410,60.0,59.57075308460205
424,411,100.0,99.97208485877556
752,412,70.0,71.0366855008375
736,413,75.0,76.22235413835926
533,414,70.0,71.28959400959921
96,415,60.0,61.59882632192584
946,416,90.0,86.6867595641489
141,417,65.0,65.47664025749799
825,418,100.0,97.89513269408282
578,419,100.0,98.20948142181985
414,420,80.0,82.72265248864625
496,421,100.0,96.86870417387087
127,422,100.0,96.83600273415857
945,423,60.0,61.35676002605389
684,424,85.0,85.72782835467945
354,425,40.0,36.577033053652464
939,426,60.0,60.72883362257154
32,427,75.0,74.83619280975792
888,428,45.0,42.88153370850513
53,429,45.0,42.47194163154318
288,430,100.0,100.0
936,431,75.0,76.83751622481854
508,432,90.0,86.42133256064031
661,433,100.0,100.0
49,434,80.0,80.71883063436934
417,435,60.0,61.89395919977928
396,436,55.0,56.33860444910608
50,437,75.0,78.1918961029175
899,438,75.0,76.29579103590737
108,439,55.0,56.61899026368495
804,440,80.0,82.01011234417454
273,441,45.0,41.38349375256412
984,442,75.0,75.78913473932153
353,443,100.0,100.0
25,444,80.0,80.8712169442629
184,445,80.0,81.58967640155447
826,446,70.0,70.95137290153534
763,447,55.0,56.39823039590794
118,448,100.0,98.88327944143217
268,449,100.0,100.0
972,450,100.0,100.0
160,451,45.0,43.14844869890304
943,452,80.0,81.74424055727548
548,453,100.0,100.0
695,454,75.0,77.02156129187516
468,455,75.0,75.64290857204031
233,456,70.0,72.24522493029522
93,457,75.0,77.6760097091921
515,458,80.0,80.88362443122311
242,459,100.0,98.52632607444983
911,460,80.0,83.65192545199116
670,461,60.0,60.548659025355036
914,462,60.0,61.747915374890006
35,463,75.0,76.37567595150745
765,464,50.0,48.987566319989426
57,465,75.0,75.81888161225397
502,466,80.0,82.29848409429904
237,467,80.0,81.66940812670539
510,468,80.0,81.39418561314022
576,469,65.0,67.35099739538461
570,470,60.0,61.896560707223315
649,471,60.0,61.32146902331424
774,472,55.0,55.451994068800325
483,473,100.0,99.74872179271517
190,474,65.0,66.55132410120916
361,475,60.0,60.511902835159425
42,476,80.0,80.35510135013813
